model,source,num_predictions,rmse,mae,rfne,acc,max_abs_error,p99_abs_error_mean,p99_abs_error_max,psnr_global,psnr_mean,ssim_mean,peak_ratio_mean,rmse_reduction_percent,rfne_reduction_percent,acc_delta
E17_SeqOut,Interp,1200,0.03730328121778187,0.010567902625068083,1.05308043187412,0.3016730998264924,13.36616325378418,0.11150234298993557,0.2829527564346759,51.228083397390506,31.00361098624545,0.7384338538734304,0.8531893873435632,,,
E17_SeqOut,E17_SeqOut,1200,0.02527503422204556,0.00946855344239317,0.7135201806723958,0.7018294618302561,8.812273025512695,0.07955541933443662,0.19301539093255973,54.609189037106056,33.81394763109757,0.7844442265821557,0.875812741893637,32.244474487890876,32.24447448872463,0.4001563620037637
