model,source,num_predictions,rmse,mae,rfne,acc,max_abs_error,p99_abs_error_mean,p99_abs_error_max,psnr_global,psnr_mean,ssim_mean,peak_ratio_mean,rmse_reduction_percent,rfne_reduction_percent,acc_delta
E18_DataConsistency,Interp,1200,0.03730328121778187,0.010567902625068083,1.05308043187412,0.3016730998264924,13.36616325378418,0.11150234298993557,0.2829527564346759,51.228083397390506,31.00361098624545,0.7384338538734304,0.8531893873435632,,,
E18_DataConsistency,E18_DataConsistency,1200,0.01582858981841902,0.006834856039709191,0.446844825918243,0.8970815027808545,10.538763046264648,0.054186091020610214,0.1238562201336023,58.67417958400796,37.26256914173547,0.8563486340947225,0.9719412756565672,57.56783504757896,57.56783504906753,0.5954084029543621
ResShift200ep,Interp,1200,0.03730328121778187,0.010567902625068083,1.05308043187412,0.3016730998264924,13.36616325378418,0.11150234298993557,0.2829527564346759,51.228083397390506,31.00361098624545,0.7384338538734304,0.8531893873435632,,,
ResShift200ep,ResShift200ep,1200,0.01582851819561034,0.006834867594456227,0.44684280398945186,0.8970836615916764,10.667669296264648,0.054185754878489784,0.12406182859092943,58.67421888689131,37.263105879273986,0.8563514653710088,0.9718955673385398,57.56802704894275,57.568027050431326,0.595410561765184
